user_id	contacts
398819	{"contacts": [3115737, 1278365]}
399080	{"contacts": [8102429, 3836668, 241627]}
399732	{"contacts": [9027799, 5845522, 6206012, 6820547, 3886607]}
400809	{"contacts": [8409222, 1150719, 2086901]}
400917	{"contacts": [4997329]}
400991	{"contacts": [3442490, 4103686, 2127042, 4786768, 3904194]}
401987	{"contacts": [5157872, 9909889, 157678]}
402087	{"contacts": [2089514, 4177378, 8912304, 9506415]}
403185	{"contacts": [2964642]}
403399	{"contacts": [1924639]}
403444	{"contacts": [9783686]}
403503	{"contacts": [306088, 6396606, 4405740, 3525145, 1508511, 227180, 10979768, 8946392, 3087656]}
403802	{"contacts": [6652899, 170960, 5406437]}
404236	{"contacts": [5764790]}
404374	{"contacts": [1057645, 700054, 7799518]}
404452	{"contacts": [4288912, 10511487, 9244872, 436800]}
404465	{"contacts": [4955532, 2915752, 10571036, 10314189]}
404774	{"contacts": [9837450]}
405455	{"contacts": [2818485]}
405682	{"contacts": [5747417]}
405828	{"contacts": [6098622, 1522323, 7450228]}
406316	{"contacts": [10762861]}
407310	{"contacts": [5315930]}
407866	{"contacts": [8618113, 7446664]}
408000	{"contacts": [3266618]}
409143	{"contacts": [9700306]}
409294	{"contacts": [7171890]}
410299	{"contacts": [4676730]}
411477	{"contacts": [7123632, 3070807]}
412247	{"contacts": [10920029]}
413145	{"contacts": [8992510]}
413230	{"contacts": [10717694]}
415308	{"contacts": [4397303]}
417223	{"contacts": [10616424]}
417244	{"contacts": [1431459]}
418008	{"contacts": [1461610]}
418293	{"contacts": [627204]}
418465	{"contacts": [7265089, 4451036]}
418561	{"contacts": [3436950, 198063]}
419145	{"contacts": [5584890, 4854625]}
420395	{"contacts": [10131990]}
420864	{"contacts": [52530, 6704310]}
420930	{"contacts": [8349279, 7469715]}
421555	{"contacts": [9905332]}
422351	{"contacts": [1262329]}
424121	{"contacts": [10651565]}
425348	{"contacts": [4211226]}
425990	{"contacts": [5617323]}
428057	{"contacts": [4970625]}
428339	{"contacts": [8332768]}
429000	{"contacts": [502115, 9444506, 1220141]}
429607	{"contacts": [447885]}
429850	{"contacts": [473802]}
430850	{"contacts": [6277772]}
431418	{"contacts": [3572121]}
431597	{"contacts": [1515842]}
434199	{"contacts": [6037664]}
434915	{"contacts": [7871810]}
436800	{"contacts": [404452]}
437563	{"contacts": [3258719]}
438478	{"contacts": [10055220]}
438865	{"contacts": [8600312]}
439174	{"contacts": [5527122, 10957411]}
442295	{"contacts": [5793701, 3205437]}
443691	{"contacts": [3395950, 10457994, 8991745, 2815524, 4306489, 4013960, 9629625, 8495551, 10573457, 937041]}
443765	{"contacts": [3096198, 5157902, 10159360, 8101152, 442780, 9278925, 4279340, 743920, 4285831, 7532719, 3420401, 6666126, 4313621, 7067791, 1185145]}
443963	{"contacts": [1628685, 3990543, 4952124]}
444009	{"contacts": [1327645, 6338030, 5749908, 1035605, 3102063, 3986434, 6050614, 8407129, 2226544, 38533, 5382362]}
444722	{"contacts": [297466, 9966002, 6209849]}
444947	{"contacts": [1672350]}
445165	{"contacts": [8104325]}
445634	{"contacts": [1032477, 7512728, 1476, 7809910, 6928023, 3701810, 3426836, 6980260]}
445908	{"contacts": [8690529]}
446027	{"contacts": [10482716]}
446649	{"contacts": [4574919, 9284636, 1345523, 4596834, 2829892, 6085011, 1711720, 10404500]}
446959	{"contacts": [8689949, 8988522, 6651080, 4890153, 2246402]}
447258	{"contacts": [6655989, 7563723, 1408628, 5895527, 1607332]}
447512	{"contacts": [23572, 27186, 9143998]}
447999	{"contacts": [7514734, 10302226, 2378287]}
448151	{"contacts": [1357161, 10286133]}
448193	{"contacts": [9580996, 9304478, 10198191, 482453, 1673277, 1158914, 10305397]}
448207	{"contacts": [10782083]}
448392	{"contacts": [4983069, 10288369, 8012445]}
449598	{"contacts": [6335522, 1917199, 5456844, 4870098, 3693562, 5461743, 17804, 6061310, 6355737, 29982, 5780787, 6373159, 4030349, 10527676, 3482733, 967692, 248104]}
449626	{"contacts": [1627463, 2227390, 5208205, 7656103, 1483095, 1267487]}
450134	{"contacts": [6364390, 4118830]}
450162	{"contacts": [1641999]}
450346	{"contacts": [8992510, 8738842]}
450662	{"contacts": [10924564]}
450916	{"contacts": [10455077, 2810621, 6641785, 6944446, 9020885, 6417018, 3804158]}
450917	{"contacts": [10173055]}
450927	{"contacts": [8143146, 74184, 8562304, 8614546, 8082946]}
451092	{"contacts": [1042465, 15450, 1934859, 10204613, 1096470]}
451106	{"contacts": [1035572, 8708250, 9590911, 3743069, 7577322, 1990642]}
451299	{"contacts": [1622614, 9280095, 740540, 7536683, 9645174, 7294434, 8488402, 5610978, 9519131]}
451312	{"contacts": [2518884, 3423507, 4015163, 4608102]}
451373	{"contacts": [5530716, 10258281]}
451728	{"contacts": [1476, 1627951, 5191036, 1386688, 10543724, 8824426]}
451743	{"contacts": [1328790, 5751057, 1054062, 1063264, 6662748, 8446683, 8481662, 9367288, 2644250]}
452661	{"contacts": [10750525, 9281289, 2216746, 3402131]}
453548	{"contacts": [3692381]}
453607	{"contacts": [3133363]}
454010	{"contacts": [6926406, 2511404, 5780936, 551726]}
454123	{"contacts": [741939, 6355363, 6116608]}
454384	{"contacts": [7820891, 3304329]}
454630	{"contacts": [464220, 5373184]}
455482	{"contacts": [4897858, 3734113]}
456276	{"contacts": [2560369, 8836547]}
457278	{"contacts": [6950570, 4143775]}
457704	{"contacts": [6650131, 2634842, 4508946]}
457734	{"contacts": [153302]}
458218	{"contacts": [6378137, 5510483]}
458332	{"contacts": [5458548, 2228352, 7536470, 8427454, 4974134]}
459756	{"contacts": [10755322, 8705749, 8548483, 10053771]}
460434	{"contacts": [5166769, 8412009, 10470042]}
460696	{"contacts": [10602231]}
460996	{"contacts": [9579643, 8707448, 6067253]}
461063	{"contacts": [5765518, 3714082, 6072442, 9370313, 10873525]}
461222	{"contacts": [4887266]}
461247	{"contacts": [3101200, 6642901]}
461346	{"contacts": [10352557]}
461696	{"contacts": [9599808, 562112, 1765869]}
461755	{"contacts": [4872247, 4304293, 4894575, 7925585, 1778065, 4755041]}
461945	{"contacts": [5747323, 2215645, 7822415, 2235656, 10485772, 5194252, 6980751, 6141067]}
462335	{"contacts": [1917199, 1035199, 3984039, 7228780, 8741643, 6101016, 1145403, 9697866]}
462338	{"contacts": [2660475]}
462498	{"contacts": [10159611, 9666044, 2070087, 5362431]}
462631	{"contacts": [3416942, 5788883, 1165719]}
462918	{"contacts": [1962502, 7564163, 3148182, 5906420]}
463142	{"contacts": [3249864, 2964685, 1223587, 2729216]}
464075	{"contacts": [6438320]}
464220	{"contacts": [454630, 8215132, 1456944]}
464493	{"contacts": [10459696, 2531227, 3719330, 1377752, 1141249, 6453074, 6499420, 2082405, 6216403, 2190864]}
465436	{"contacts": [8690148, 5747927, 7809710, 4339820]}
465453	{"contacts": [6631507]}
465993	{"contacts": [3703881, 1419079, 6502563]}
466343	{"contacts": [7866096, 8944281]}
466555	{"contacts": [1388348]}
467044	{"contacts": [7831382, 6192483]}
468525	{"contacts": [6258895, 7453873]}
468717	{"contacts": [6047857, 2810621, 2221851, 302514, 10505214, 77604, 6120764, 10259157, 9758851]}
468896	{"contacts": [6106985]}
469825	{"contacts": [1107521]}
470644	{"contacts": [2511966]}
472507	{"contacts": [76650, 10595801]}
473210	{"contacts": [9294892, 3513374]}
473991	{"contacts": [7341521]}
474788	{"contacts": [7378034]}
474819	{"contacts": [5756971, 8114480, 8416271, 2956535, 670416]}
475023	{"contacts": [5762192]}
475071	{"contacts": [6043257, 1057645, 2241179, 8260614]}
475572	{"contacts": [9896394, 9663121, 3778652]}
475755	{"contacts": [5161020, 4867697, 5168170, 5168374, 9321808, 1970313, 10297359]}
475889	{"contacts": [6435763]}
476399	{"contacts": [6356123, 473221]}
476502	{"contacts": [5456332, 3695927, 1931659, 6975182, 5855614, 8512567, 4415826]}
476550	{"contacts": [2810621]}
476680	{"contacts": [3416235, 1685008, 79049, 1769254]}
476697	{"contacts": [10457753, 6687294, 3576593]}
477430	{"contacts": [742747, 6959234, 1109890]}
477672	{"contacts": [6928465, 468173]}
479231	{"contacts": [4572169]}
479351	{"contacts": [5185081, 8129208, 9100311, 2939956, 5329391]}
480966	{"contacts": [51993]}
481337	{"contacts": [7893393, 4974318, 7421348]}
481780	{"contacts": [2347384]}
481828	{"contacts": [4165322]}
482743	{"contacts": [4612810, 3157401]}
484499	{"contacts": [3192988]}
484575	{"contacts": [166582, 10339634]}
485138	{"contacts": [5552684]}
485550	{"contacts": [6338030, 2817679, 7279921]}
485695	{"contacts": [10758329, 7254490, 10795917]}
487922	{"contacts": [6925561, 5063189]}
489086	{"contacts": [5459940, 46424, 7364575]}
489152	{"contacts": [7518400, 1930108, 1071098]}
489210	{"contacts": [2239468, 10824325]}
489769	{"contacts": [52530, 5294337]}
489812	{"contacts": [3124408, 8293445]}
490052	{"contacts": [8101239, 9291536, 5481365, 7732732, 681225]}
490196	{"contacts": [8696023, 8998068, 7295569, 1494377, 3886325]}
490887	{"contacts": [5904976]}
492083	{"contacts": [7704419]}
493303	{"contacts": [3119248, 10810719, 2081640]}
493576	{"contacts": [6947408, 10785082, 4904621]}
494692	{"contacts": [8698527, 5169044]}
494965	{"contacts": [6059438, 5196363, 2396489]}
496668	{"contacts": [9332089]}
497805	{"contacts": [2639219]}
499854	{"contacts": [3131767]}
502115	{"contacts": [772408, 9040199, 6982596, 6198588, 9444506, 429000]}
502502	{"contacts": [5046832, 2469495]}
502559	{"contacts": [10513406]}
503215	{"contacts": [2217402, 8431361, 1073144, 7893393, 1212286]}
503266	{"contacts": [4568935, 9296342, 5480303, 7851976, 4416847, 9143037]}
503513	{"contacts": [4582191, 797727, 4341915, 2145066]}
504166	{"contacts": [3982827, 10465963, 8998068, 6098786]}
506116	{"contacts": [7529502, 10237071]}
506174	{"contacts": [9292430, 6657978, 10504494, 2865407, 6741193, 6750364]}
507046	{"contacts": [10369824]}
513639	{"contacts": [4855133]}
516233	{"contacts": [2211839, 6556329]}
516664	{"contacts": [7313532]}
517292	{"contacts": [7850394, 2932932, 625803, 8314299]}
517537	{"contacts": [8152025, 6136902]}
518137	{"contacts": [5753552, 9930499, 1415512, 4073474, 9377699, 10862370, 1302248]}
518198	{"contacts": [2236844, 3162433, 4352406, 5554463, 8571622]}
519243	{"contacts": [7541028]}
519518	{"contacts": [4904769]}
520092	{"contacts": [1976894]}
520986	{"contacts": [9427145]}
521029	{"contacts": [1948773, 10495419, 10873353]}
522192	{"contacts": [9023160, 4610241, 7686974]}
522309	{"contacts": [9003436, 9022209]}
526787	{"contacts": [9689255, 1309535]}
526977	{"contacts": [7606530, 6519239]}
527047	{"contacts": [9613406]}
527435	{"contacts": [9416649, 8865888]}
528521	{"contacts": [1645722, 5295477]}
528525	{"contacts": [3690134, 5880820, 10898286, 3558188, 6258895]}
528638	{"contacts": [3709749, 2456918]}
531185	{"contacts": [7421721, 1611510]}
531468	{"contacts": [3391817, 1633981, 10898393, 5932501, 3285810]}
531719	{"contacts": [6384837, 884668, 8271993, 294454]}
531762	{"contacts": [1625334, 3107235, 2521606, 2378972]}
532336	{"contacts": [4983862]}
532972	{"contacts": [10894847]}
533030	{"contacts": [10277203]}
534256	{"contacts": [31008, 7854419]}
535372	{"contacts": [4871432]}
535757	{"contacts": [1341089]}
535996	{"contacts": [5764790, 4057417, 10270502]}
536026	{"contacts": [7963702]}
536625	{"contacts": [1392984]}
537127	{"contacts": [10495861]}
538499	{"contacts": [6956, 8142317]}
538790	{"contacts": [5335789]}
540044	{"contacts": [4579384]}
540184	{"contacts": [6050665, 7239818]}
540676	{"contacts": [10258350]}
541314	{"contacts": [1082022, 9966629, 3324525]}
542199	{"contacts": [3692582, 810955]}
542267	{"contacts": [5764790, 6662748, 2605947, 3199830, 2367402, 2964685]}
543059	{"contacts": [1752449]}
543778	{"contacts": [2635764]}
544469	{"contacts": [5764790]}
545447	{"contacts": [8594995]}
545457	{"contacts": [2509021, 4874331, 4022455, 9114205, 3835001, 4434814]}
545813	{"contacts": [10759663, 29161, 9079393, 10666866]}
546140	{"contacts": [3695052, 1417866]}
546924	{"contacts": [1095413, 6432478]}
547145	{"contacts": [8715913, 536700, 423294]}
547922	{"contacts": [7924016]}
549569	{"contacts": [8492679]}
551726	{"contacts": [4279340, 4871432, 454010, 5897747, 6902884]}
552288	{"contacts": [6252333]}
552563	{"contacts": [7242960, 8523348, 4846441]}
553763	{"contacts": [10747856, 4891941]}
554025	{"contacts": [9882806, 5764716, 472384, 3453562, 9650601, 5307691, 10626050, 9540724]}
554045	{"contacts": [8695787, 6728417, 3787654, 10301541, 6210927]}
554184	{"contacts": [314097, 1754415]}
554513	{"contacts": [9442144, 6240326]}
554948	{"contacts": [1965862, 9124125]}
554975	{"contacts": [5799211, 3853259]}
559960	{"contacts": [2803620]}
560406	{"contacts": [9893764, 4030099, 8499738, 7338216, 5058963]}
561786	{"contacts": [3297826, 976442, 5122739]}
562112	{"contacts": [461696, 2526780, 2527475]}
562464	{"contacts": [761126]}
565978	{"contacts": [8698221, 4582191, 2530765, 3547305, 2087824, 4459542]}
566444	{"contacts": [2889475]}
566755	{"contacts": [10759333]}
567650	{"contacts": [3268248]}
569778	{"contacts": [7616571]}
569824	{"contacts": [2810621]}
570694	{"contacts": [6681060]}
572362	{"contacts": [9576925, 9018483, 9787413]}
572568	{"contacts": [6943051, 2529932, 131155, 6501780, 1206322]}
573154	{"contacts": [10574192]}
574340	{"contacts": [1654529, 3131478, 8162447, 3453495, 10951110]}
574635	{"contacts": [5764790]}
575562	{"contacts": [9978551]}
575652	{"contacts": [325231, 3798316]}
575704	{"contacts": [4274810, 9365, 10174689, 6058193, 5772532, 10188546, 6986973, 10528836, 1718084, 5877825, 4462948, 3591727, 5959672]}
576245	{"contacts": [2525512]}
576461	{"contacts": [9584304, 3744754, 8457770, 3771237, 878623, 3253118, 9456999, 2434042]}
576514	{"contacts": [4865795, 2810621, 10200937, 9364897]}
577401	{"contacts": [10557079, 5351883]}
578425	{"contacts": [1059389, 2936841]}
579304	{"contacts": [6341703, 6099260, 1090690, 8270931, 2120393]}
579497	{"contacts": [10537479]}
580546	{"contacts": [1033667, 10784097, 6726216, 5256973, 612095]}
580879	{"contacts": [6342556, 1939862, 10850404]}
581853	{"contacts": [3290373]}
582372	{"contacts": [7525964, 8890880]}
582867	{"contacts": [751633, 5481520, 9962479]}
586009	{"contacts": [533471]}
586148	{"contacts": [9674519]}
587624	{"contacts": [6939499, 1347110, 1727213, 8890880, 5363981]}
587632	{"contacts": [426579]}
588844	{"contacts": [7628147]}
590630	{"contacts": [9923423]}
591147	{"contacts": [5948402]}
591175	{"contacts": [1631962]}
591481	{"contacts": [6344376, 9132929, 9151424, 3595422]}
591511	{"contacts": [4877432, 9085108, 2019367, 596225, 7673708, 1201311, 10336135, 2483806]}
591595	{"contacts": [5210613, 6758527, 6208786]}
591946	{"contacts": [9079279]}
592069	{"contacts": [6227343]}
593213	{"contacts": [9879875, 2350711]}
593653	{"contacts": [10174689, 4984990, 124281, 2098164]}
594829	{"contacts": [6497852, 1790392, 9470655, 4550429]}
595725	{"contacts": [9992984]}
596023	{"contacts": [1177116, 6518682]}
596225	{"contacts": [8398524, 8112041, 7820038, 3412975, 8419303, 6098622, 6103617, 9068742, 2906261, 9696428, 868393, 4121802, 591511, 2681376, 9752018, 10637629, 8874388, 3316158, 4215883, 9240828]}
596963	{"contacts": [8987067, 3507744, 4100207, 6033357]}
597744	{"contacts": [3138105, 9972096]}
597772	{"contacts": [4876431]}
599831	{"contacts": [8209294, 5889370]}
600226	{"contacts": [148439, 7959789]}
601181	{"contacts": [8116621]}
601338	{"contacts": [9468984]}
601440	{"contacts": [1928554, 7022145, 5025001]}
601717	{"contacts": [5160847, 1964984, 5298281, 10301541, 8258772, 9438586]}
602096	{"contacts": [6356123]}
602608	{"contacts": [6366227]}
602857	{"contacts": [10582982, 175975]}
603236	{"contacts": [5515652]}
603989	{"contacts": [5197285]}
604711	{"contacts": [9292300]}
604850	{"contacts": [5846360, 8016492]}
605422	{"contacts": [1741949]}
606003	{"contacts": [5624913, 5346955, 7123632]}
606099	{"contacts": [743920, 9300932, 8786089, 131155, 1487174, 3860199, 10627925, 9511048]}
606224	{"contacts": [203494]}
606378	{"contacts": [6503646]}
607026	{"contacts": [7682352]}
607717	{"contacts": [5157833, 8104300, 8401599, 8402, 3995049, 6943051, 9590897, 2830200, 2277168, 7293728, 2604744, 1142674, 9135030]}
609292	{"contacts": [3221466]}
609419	{"contacts": [4597294]}
609989	{"contacts": [8126619, 5185003]}
610375	{"contacts": [2074876, 3284695]}
610396	{"contacts": [4275252, 5658879]}
610597	{"contacts": [5808970]}
610837	{"contacts": [10176227]}
611386	{"contacts": [2102673]}
612267	{"contacts": [10205122]}
612821	{"contacts": [9018443, 5006253]}
613016	{"contacts": [5764790, 3797942, 2932693, 4739021]}
615239	{"contacts": [7987871, 1816895]}
615774	{"contacts": [6923687, 1095914, 8523348]}
616453	{"contacts": [9892853, 3852736]}
616598	{"contacts": [6502563, 170979]}
616927	{"contacts": [3806299]}
616962	{"contacts": [4444258]}
617146	{"contacts": [6695506]}
617704	{"contacts": [3813228]}
617815	{"contacts": [7601292]}
618224	{"contacts": [4511053]}
619173	{"contacts": [7722135]}
619374	{"contacts": [2225319, 3748629]}
620553	{"contacts": [9844459]}
621050	{"contacts": [1265763]}
621300	{"contacts": [5462484, 7114080]}
621677	{"contacts": [10759663]}
621969	{"contacts": [1683239, 7624510, 4691867, 860146, 7774626]}
622504	{"contacts": [10896328]}
622862	{"contacts": [4579124, 1756642, 2141084]}
622870	{"contacts": [10844531]}
623767	{"contacts": [8874388]}
624363	{"contacts": [3118081]}
625803	{"contacts": [743920, 5753552, 517292, 7369165, 3550501, 10937220, 2423686, 3605097]}
625816	{"contacts": [10528556]}
625878	{"contacts": [8213435, 3518789, 7702551, 6840230, 9819756]}
626763	{"contacts": [5804252, 9953523, 9727639, 4451036, 10639196]}
627301	{"contacts": [5746694, 1622962, 5453470, 10461015, 8530377]}
629932	{"contacts": [3988326, 9472328]}
631668	{"contacts": [9887060]}
632278	{"contacts": [10586916]}
632296	{"contacts": [9741684]}
632585	{"contacts": [7323502]}
632765	{"contacts": [8061968]}
633732	{"contacts": [4030349]}
634963	{"contacts": [4598891, 5500714, 9647818, 2938270]}
635464	{"contacts": [3110725, 3131478, 4029894, 7011773, 382292]}
637310	{"contacts": [2513402, 7225837, 8708007, 2032480]}
637757	{"contacts": [6360166, 6278055]}
637794	{"contacts": [8133924, 178276, 6220165]}
638901	{"contacts": [9611699]}
639131	{"contacts": [1328055, 4327265, 2877306, 6166617, 7658914]}
639769	{"contacts": [4126568, 9837450]}
641047	{"contacts": [9693826]}
641409	{"contacts": [4285831]}
641829	{"contacts": [5617224, 6917590]}
644245	{"contacts": [7592722, 1759458]}
645454	{"contacts": [319508, 8754422, 2378097, 4159435]}
647788	{"contacts": [380375, 7140103]}
648001	{"contacts": [3411752, 5931347, 9565083]}
648125	{"contacts": [6338030]}
649877	{"contacts": [3849596]}
649883	{"contacts": [7811318, 9602519, 6690206, 6398223, 166054, 641733, 9783313, 6002917, 1902340]}
650425	{"contacts": [4451036]}
